Date,Album,AlbumURL,AlbumImageURL,AlbumImageSource,Artist,ArtistURL
9/12/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
9/19/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
9/26/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
10/3/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
10/10/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
10/17/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
10/24/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
10/31/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
11/7/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
11/14/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
11/21/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
11/28/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
12/5/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
12/12/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
12/19/1953,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
12/26/1953,Christmas with Arthur Godfrey,,https://img.discogs.com/1u_tr72EtMST4DM588GE6M74HE0=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-2934721-1378403131-9384.jpeg.jpg,https://www.discogs.com/Arthur-Godfrey-With-All-The-Little-Godfreys-Christmas-With-Arthur-Godfrey-All-The-Little-Godfreys/master/786291,Arthur Godfrey,/wiki/Arthur_Godfrey
1/2/1954,Christmas with Arthur Godfrey,,https://img.discogs.com/1u_tr72EtMST4DM588GE6M74HE0=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-2934721-1378403131-9384.jpeg.jpg,https://www.discogs.com/Arthur-Godfrey-With-All-The-Little-Godfreys-Christmas-With-Arthur-Godfrey-All-The-Little-Godfreys/master/786291,Arthur Godfrey,/wiki/Arthur_Godfrey
1/9/1954,Christmas with Arthur Godfrey,,https://img.discogs.com/1u_tr72EtMST4DM588GE6M74HE0=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-2934721-1378403131-9384.jpeg.jpg,https://www.discogs.com/Arthur-Godfrey-With-All-The-Little-Godfreys-Christmas-With-Arthur-Godfrey-All-The-Little-Godfreys/master/786291,Arthur Godfrey,/wiki/Arthur_Godfrey
1/16/1954,Christmas with Arthur Godfrey,,https://img.discogs.com/1u_tr72EtMST4DM588GE6M74HE0=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-2934721-1378403131-9384.jpeg.jpg,https://www.discogs.com/Arthur-Godfrey-With-All-The-Little-Godfreys-Christmas-With-Arthur-Godfrey-All-The-Little-Godfreys/master/786291,Arthur Godfrey,/wiki/Arthur_Godfrey
1/23/1954,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
1/30/1954,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
2/6/1954,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
2/13/1954,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
2/20/1954,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
2/27/1954,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
3/6/1954,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
3/13/1954,The Glenn Miller Story,/wiki/The_Glenn_Miller_Story#Music,http://upload.wikimedia.org/wikipedia/en/8/86/Glenn_miller_story.jpg,,Soundtrack,
3/20/1954,The Glenn Miller Story,/wiki/The_Glenn_Miller_Story#Music,http://upload.wikimedia.org/wikipedia/en/8/86/Glenn_miller_story.jpg,,Soundtrack,
3/27/1954,The Glenn Miller Story,/wiki/The_Glenn_Miller_Story#Music,http://upload.wikimedia.org/wikipedia/en/8/86/Glenn_miller_story.jpg,,Soundtrack,
4/3/1954,The Glenn Miller Story,/wiki/The_Glenn_Miller_Story#Music,http://upload.wikimedia.org/wikipedia/en/8/86/Glenn_miller_story.jpg,,Soundtrack,
4/10/1954,The Glenn Miller Story,/wiki/The_Glenn_Miller_Story#Music,http://upload.wikimedia.org/wikipedia/en/8/86/Glenn_miller_story.jpg,,Soundtrack,
4/17/1954,The Glenn Miller Story,/wiki/The_Glenn_Miller_Story#Music,http://upload.wikimedia.org/wikipedia/en/8/86/Glenn_miller_story.jpg,,Soundtrack,
4/24/1954,The Glenn Miller Story,/wiki/The_Glenn_Miller_Story#Music,http://upload.wikimedia.org/wikipedia/en/8/86/Glenn_miller_story.jpg,,Soundtrack,
5/1/1954,The Glenn Miller Story,/wiki/The_Glenn_Miller_Story#Music,http://upload.wikimedia.org/wikipedia/en/8/86/Glenn_miller_story.jpg,,Soundtrack,
5/8/1954,The Glenn Miller Story,/wiki/The_Glenn_Miller_Story#Music,http://upload.wikimedia.org/wikipedia/en/8/86/Glenn_miller_story.jpg,,Soundtrack,
5/15/1954,The Glenn Miller Story,/wiki/The_Glenn_Miller_Story#Music,http://upload.wikimedia.org/wikipedia/en/8/86/Glenn_miller_story.jpg,,Soundtrack,
5/22/1954,"Glenn Miller Plays Selections from ""The Glenn Miller Story""",,https://img.discogs.com/-QTrD9j60zyDqGRrX4fQX36dxqs=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-705341-1283184502.jpeg.jpg,https://www.discogs.com/Glenn-Miller-And-His-Orchestra-Glenn-Miller-Plays-Selections-From-The-Glenn-Miller-Story-And-Other-H/master/271401,Glenn Miller,/wiki/Glenn_Miller
5/29/1954,"Glenn Miller Plays Selections from ""The Glenn Miller Story""",,https://img.discogs.com/-QTrD9j60zyDqGRrX4fQX36dxqs=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-705341-1283184502.jpeg.jpg,https://www.discogs.com/Glenn-Miller-And-His-Orchestra-Glenn-Miller-Plays-Selections-From-The-Glenn-Miller-Story-And-Other-H/master/271401,Glenn Miller,/wiki/Glenn_Miller
6/5/1954,"Glenn Miller Plays Selections from ""The Glenn Miller Story""",,https://img.discogs.com/-QTrD9j60zyDqGRrX4fQX36dxqs=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-705341-1283184502.jpeg.jpg,https://www.discogs.com/Glenn-Miller-And-His-Orchestra-Glenn-Miller-Plays-Selections-From-The-Glenn-Miller-Story-And-Other-H/master/271401,Glenn Miller,/wiki/Glenn_Miller
6/12/1954,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
6/19/1954,Music for Lovers Only,,https://img.discogs.com/56wozFlvc-a8rqr7oKyXxt3NpaQ=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-3027037-1335368319.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-For-Lovers-Only/master/261957,Jackie Gleason,/wiki/Jackie_Gleason
6/26/1954,"Glenn Miller Plays Selections from ""The Glenn Miller Story""",,https://img.discogs.com/-QTrD9j60zyDqGRrX4fQX36dxqs=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-705341-1283184502.jpeg.jpg,https://www.discogs.com/Glenn-Miller-And-His-Orchestra-Glenn-Miller-Plays-Selections-From-The-Glenn-Miller-Story-And-Other-H/master/271401,Glenn Miller,/wiki/Glenn_Miller
7/3/1954,"Glenn Miller Plays Selections from ""The Glenn Miller Story""",,https://img.discogs.com/-QTrD9j60zyDqGRrX4fQX36dxqs=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-705341-1283184502.jpeg.jpg,https://www.discogs.com/Glenn-Miller-And-His-Orchestra-Glenn-Miller-Plays-Selections-From-The-Glenn-Miller-Story-And-Other-H/master/271401,Glenn Miller,/wiki/Glenn_Miller
7/10/1954,"Glenn Miller Plays Selections from ""The Glenn Miller Story""",,https://img.discogs.com/-QTrD9j60zyDqGRrX4fQX36dxqs=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-705341-1283184502.jpeg.jpg,https://www.discogs.com/Glenn-Miller-And-His-Orchestra-Glenn-Miller-Plays-Selections-From-The-Glenn-Miller-Story-And-Other-H/master/271401,Glenn Miller,/wiki/Glenn_Miller
7/17/1954,"Glenn Miller Plays Selections from ""The Glenn Miller Story""",,https://img.discogs.com/-QTrD9j60zyDqGRrX4fQX36dxqs=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-705341-1283184502.jpeg.jpg,https://www.discogs.com/Glenn-Miller-And-His-Orchestra-Glenn-Miller-Plays-Selections-From-The-Glenn-Miller-Story-And-Other-H/master/271401,Glenn Miller,/wiki/Glenn_Miller
7/24/1954,"Glenn Miller Plays Selections from ""The Glenn Miller Story""",,https://img.discogs.com/-QTrD9j60zyDqGRrX4fQX36dxqs=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-705341-1283184502.jpeg.jpg,https://www.discogs.com/Glenn-Miller-And-His-Orchestra-Glenn-Miller-Plays-Selections-From-The-Glenn-Miller-Story-And-Other-H/master/271401,Glenn Miller,/wiki/Glenn_Miller
7/31/1954,"Glenn Miller Plays Selections from ""The Glenn Miller Story""",,https://img.discogs.com/-QTrD9j60zyDqGRrX4fQX36dxqs=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-705341-1283184502.jpeg.jpg,https://www.discogs.com/Glenn-Miller-And-His-Orchestra-Glenn-Miller-Plays-Selections-From-The-Glenn-Miller-Story-And-Other-H/master/271401,Glenn Miller,/wiki/Glenn_Miller
8/7/1954,"Glenn Miller Plays Selections from ""The Glenn Miller Story""",,https://img.discogs.com/-QTrD9j60zyDqGRrX4fQX36dxqs=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-705341-1283184502.jpeg.jpg,https://www.discogs.com/Glenn-Miller-And-His-Orchestra-Glenn-Miller-Plays-Selections-From-The-Glenn-Miller-Story-And-Other-H/master/271401,Glenn Miller,/wiki/Glenn_Miller
8/14/1954,"Glenn Miller Plays Selections from ""The Glenn Miller Story""",,https://img.discogs.com/-QTrD9j60zyDqGRrX4fQX36dxqs=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-705341-1283184502.jpeg.jpg,https://www.discogs.com/Glenn-Miller-And-His-Orchestra-Glenn-Miller-Plays-Selections-From-The-Glenn-Miller-Story-And-Other-H/master/271401,Glenn Miller,/wiki/Glenn_Miller
8/21/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
8/28/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
9/4/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
9/11/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
9/18/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
9/25/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
10/2/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
10/9/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
10/16/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
10/23/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
10/30/1954,"Music, Martinis & Memories",,https://img.discogs.com/H4lvc3D0aXNnAasT9-GdV2gOf_o=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-2451362-1300238266.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-Martinis-And-Memories/master/279598,Jackie Gleason,
11/6/1954,"Music, Martinis & Memories",,https://img.discogs.com/H4lvc3D0aXNnAasT9-GdV2gOf_o=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-2451362-1300238266.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-Martinis-And-Memories/master/279598,Jackie Gleason,
11/13/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
11/20/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
11/27/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
12/4/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
12/11/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
12/18/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
12/25/1954,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
1/1/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
1/8/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
1/15/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
1/22/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
1/29/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
2/5/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
2/12/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
2/19/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
2/26/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
3/5/1955,"Music, Martinis & Memories",,https://img.discogs.com/H4lvc3D0aXNnAasT9-GdV2gOf_o=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-2451362-1300238266.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-Martinis-And-Memories/master/279598,Jackie Gleason,
3/12/1955,"Music, Martinis & Memories",,https://img.discogs.com/H4lvc3D0aXNnAasT9-GdV2gOf_o=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-2451362-1300238266.jpeg.jpg,https://www.discogs.com/Jackie-Gleason-Music-Martinis-And-Memories/master/279598,Jackie Gleason,
3/19/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
3/26/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
4/2/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
4/9/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
4/16/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
4/23/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
4/30/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
5/7/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
5/14/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
5/21/1955,The Student Prince,/wiki/The_Student_Prince_(film),http://upload.wikimedia.org/wikipedia/en/5/5d/Student_Prince.jpeg,,Mario Lanza,/wiki/Mario_Lanza
5/28/1955,Crazy Otto,,https://img.discogs.com/MUMNETZ3uqrfIBFXuPAHl1ZGg5k=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-1607632-1421548368-2598.jpeg.jpg,https://www.discogs.com/Crazy-Otto-Crazy-Otto/release/1607632,Crazy Otto,/wiki/Fritz_Schulz-Reichel
6/4/1955,Crazy Otto,,https://img.discogs.com/MUMNETZ3uqrfIBFXuPAHl1ZGg5k=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(40)/discogs-images/R-1607632-1421548368-2598.jpeg.jpg,https://www.discogs.com/Crazy-Otto-Crazy-Otto/release/1607632,Crazy Otto,/wiki/Fritz_Schulz-Reichel
6/11/1955,Starring Sammy Davis Jr.,/wiki/Starring_Sammy_Davis_Jr.,http://upload.wikimedia.org/wikipedia/en/c/c2/Starringsammy.jpg,,Sammy Davis Jr.,/wiki/Sammy_Davis_Jr.
6/18/1955,Starring Sammy Davis Jr.,/wiki/Starring_Sammy_Davis_Jr.,http://upload.wikimedia.org/wikipedia/en/c/c2/Starringsammy.jpg,,Sammy Davis Jr.,/wiki/Sammy_Davis_Jr.
6/25/1955,Starring Sammy Davis Jr.,/wiki/Starring_Sammy_Davis_Jr.,http://upload.wikimedia.org/wikipedia/en/c/c2/Starringsammy.jpg,,Sammy Davis Jr.,/wiki/Sammy_Davis_Jr.
7/2/1955,Starring Sammy Davis Jr.,/wiki/Starring_Sammy_Davis_Jr.,http://upload.wikimedia.org/wikipedia/en/c/c2/Starringsammy.jpg,,Sammy Davis Jr.,/wiki/Sammy_Davis_Jr.
7/9/1955,Starring Sammy Davis Jr.,/wiki/Starring_Sammy_Davis_Jr.,http://upload.wikimedia.org/wikipedia/en/c/c2/Starringsammy.jpg,,Sammy Davis Jr.,/wiki/Sammy_Davis_Jr.
7/16/1955,Starring Sammy Davis Jr.,/wiki/Starring_Sammy_Davis_Jr.,http://upload.wikimedia.org/wikipedia/en/c/c2/Starringsammy.jpg,,Sammy Davis Jr.,/wiki/Sammy_Davis_Jr.
7/23/1955,Lonesome Echo,,http://www.grayflannelsuit.net/blog/wp-content/uploads/2013/02/jackie-gleason_lonesome-echo-album-cover-dali.jpg,http://www.grayflannelsuit.net/blog/jackie-gleason-album-gallery,Jackie Gleason,
